client_id,activity_date,total_orders,total_revenue,avg_order_value,return_rate,days_since_last_order,product_categories_used,device_type,has_app_installed,email_open_rate,discount_usage_pct,reviews_written,country,churned
E011081,2026-05-11,10,818.03,81.8,0.186,19.0,2,desktop,False,0.726,0.246,3,FR,0
E011082,2026-05-01,2,48.77,24.39,0.318,29.0,5,desktop,False,0.16,0.287,1,Other,1
E011083,2026-05-04,18,278.01,15.44,0.044,26.0,4,mobile,False,0.716,0.465,1,UK,0
E011084,2026-05-06,8,103.94,12.99,0.006,24.0,3,desktop,False,0.432,0.29,2,BR,0
E011085,2026-05-06,11,511.8,46.53,0.167,24.0,4,mobile,False,0.325,0.236,0,Other,0
E011086,2026-05-04,10,230.03,23.0,0.097,26.0,4,tablet,True,0.451,0.3,1,IN,0
E011087,2026-05-14,12,76.39,6.37,0.327,16.0,4,desktop,False,0.315,0.152,1,US,0
E011088,2026-04-27,9,1185.81,131.76,0.209,33.0,7,desktop,True,0.44,0.1,0,US,0
E011089,2026-04-29,6,1262.97,210.5,0.034,31.0,3,desktop,True,0.518,0.381,0,Other,0
E011090,2026-05-03,8,248.74,31.09,0.211,27.0,2,desktop,True,0.548,0.458,2,BR,0
E011091,2026-05-02,7,2001.35,285.91,,28.0,3,desktop,True,0.296,0.399,0,Other,0
E011092,2026-05-08,5,239.77,47.95,0.065,22.0,6,mobile,True,0.394,0.262,1,US,0
E011093,2026-05-08,9,788.52,87.61,0.188,22.0,4,desktop,False,0.474,0.29,3,IN,0
E011094,2026-05-05,1,64.64,64.64,0.074,25.0,3,mobile,True,0.211,0.569,0,IN,0
E011095,2026-05-06,11,464.54,42.23,0.204,24.0,3,mobile,True,0.397,0.225,1,IN,0
E011096,2026-05-07,9,200.41,22.27,0.355,23.0,4,desktop,False,0.43,0.202,1,FR,0
E011097,2026-05-05,3,148.06,49.35,0.076,25.0,3,mobile,True,0.496,0.266,1,US,1
E011098,2026-04-30,5,79.36,15.87,0.185,30.0,5,desktop,True,0.448,0.269,1,FR,1
E011099,2026-05-11,8,99.4,12.42,0.128,19.0,4,mobile,False,0.341,0.234,1,DE,1
E011100,2026-04-29,5,109.57,21.91,0.092,31.0,2,mobile,False,0.676,0.37,0,US,1
E011101,2026-05-02,11,679.94,61.81,0.179,28.0,8,desktop,False,0.356,0.292,0,US,0
E011102,2026-05-08,11,477.08,43.37,0.144,22.0,4,mobile,True,0.437,0.398,2,Other,0
E011103,2026-05-02,5,117.17,23.43,0.201,28.0,3,desktop,False,0.727,0.103,3,US,1
E011104,2026-05-10,5,333.06,66.61,0.104,20.0,8,desktop,True,0.641,0.163,0,UK,0
E011105,2026-05-07,6,421.98,70.33,0.138,23.0,2,desktop,False,0.077,0.031,0,FR,0
E011106,2026-04-29,6,128.37,21.4,0.085,31.0,5,mobile,False,0.446,0.424,1,Other,0
E011107,2026-05-05,10,283.93,28.39,0.073,,4,desktop,False,0.206,0.275,0,FR,0
E011108,2026-04-29,3,140.26,46.75,0.407,31.0,3,mobile,False,0.349,0.341,1,US,1
E011109,2026-05-09,8,331.21,41.4,0.072,21.0,6,mobile,True,0.562,0.423,1,US,0
E011110,2026-04-30,4,77.19,19.3,0.21,30.0,6,mobile,False,0.3,0.485,0,US,1
E011111,2026-04-29,9,473.64,52.63,0.262,31.0,7,mobile,False,0.559,0.545,0,US,0
E011112,2026-05-02,8,316.39,39.55,0.215,28.0,5,mobile,False,0.19,0.129,1,IN,0
E011113,2026-05-04,9,401.41,44.6,0.081,26.0,5,mobile,False,0.205,0.168,0,US,1
E011114,2026-05-04,4,49.65,12.41,0.256,26.0,4,mobile,False,0.288,0.304,0,US,1
E011115,2026-05-08,12,905.7,75.47,0.285,22.0,2,desktop,True,0.725,0.333,4,IN,0
E011116,2026-05-10,5,256.52,51.3,0.348,20.0,4,mobile,False,,0.228,1,US,0
E011117,2026-05-10,15,1440.94,96.06,0.151,20.0,2,mobile,True,0.488,0.494,2,US,1
E011118,2026-05-04,5,350.41,70.08,0.109,26.0,5,mobile,False,0.261,0.191,1,UK,0
E011119,2026-05-05,14,1409.53,100.68,0.189,25.0,1,mobile,False,0.613,0.019,5,US,0
E011120,2026-05-10,12,521.96,43.5,0.011,20.0,4,desktop,False,0.365,0.097,0,US,0
E011121,2026-05-04,8,136.88,17.11,0.028,26.0,3,tablet,True,0.421,0.736,2,Other,1
E011122,2026-05-02,11,917.22,83.38,0.005,28.0,1,desktop,False,0.549,0.22,1,IN,1
E011123,2026-05-06,10,359.61,35.96,,,5,desktop,False,0.523,0.116,3,BR,0
E011124,2026-05-08,7,431.91,61.7,0.027,22.0,7,mobile,True,0.492,0.53,0,FR,1
E011125,2026-05-12,8,203.93,25.49,,18.0,4,tablet,True,0.584,0.12,0,US,0
E011126,2026-05-03,8,469.2,58.65,0.134,27.0,5,mobile,True,0.543,0.415,0,IN,0
E011127,2026-05-15,10,171.4,17.14,0.061,15.0,6,mobile,True,0.498,0.079,1,UK,0
E011128,2026-05-11,6,544.35,90.73,0.095,19.0,4,mobile,False,0.287,0.123,1,US,0
E011129,2026-05-11,6,280.19,46.7,0.068,19.0,4,mobile,True,0.132,0.089,2,US,1
E011130,2026-05-01,16,1147.48,71.72,0.218,29.0,2,desktop,True,0.377,0.073,1,UK,1
E011131,2026-05-04,8,998.5501423493018,23.04,0.015,26.0,4,mobile,True,0.075,0.181,0,US,1
E011132,2026-05-04,8,337.33,42.17,0.135,26.0,3,mobile,True,0.48,0.288,0,US,0
E011133,2026-05-02,5,329.12,65.82,0.132,28.0,6,mobile,True,0.539,0.085,0,US,0
E011134,2026-05-05,7,439.49,62.78,0.02,25.0,4,tablet,False,0.489,0.559,2,UK,1
E011135,2026-05-08,11,600.66,54.61,0.133,22.0,6,desktop,False,0.378,0.475,0,US,0
E011136,2026-04-29,8,226.37,28.3,,31.0,5,tablet,False,0.117,0.298,1,DE,1
E011137,2026-05-11,8,340.55,42.57,0.307,19.0,6,desktop,True,0.371,0.396,2,US,0
E011138,2026-05-10,5,180.18,36.04,0.128,20.0,2,tablet,False,0.325,0.103,1,DE,0
E011139,2026-04-26,9,137.81,15.31,0.105,34.0,5,mobile,False,0.656,0.358,2,US,0
E011140,2026-05-10,6,167.48,27.91,0.159,20.0,1,mobile,False,0.458,0.261,1,UK,0
E011141,2026-04-28,7,243.16,34.74,0.024,32.0,5,mobile,False,0.285,0.361,2,FR,1
E011142,2026-05-13,6,181.93,30.32,0.056,17.0,5,mobile,True,0.394,0.272,0,FR,1
E011143,2026-04-27,5,213.33,42.67,0.414,33.0,3,desktop,False,0.245,0.44,3,US,1
E011144,2026-05-07,10,560.25,56.03,0.051,23.0,1,mobile,True,0.301,0.337,3,DE,0
E011145,2026-05-06,10,439.87,43.99,0.263,24.0,4,mobile,False,0.272,0.147,0,IN,0
E011146,2026-05-11,7,233.25,33.32,0.012,19.0,7,desktop,False,0.517,0.126,1,US,0
E011147,2026-05-18,9,727.75,80.86,0.078,12.0,8,mobile,False,0.643,0.229,2,DE,0
E011148,2026-05-01,9,183.54,20.39,0.114,29.0,2,mobile,False,0.443,0.232,1,UK,1
E011149,2026-05-05,7,182.78,26.11,0.153,25.0,4,mobile,True,0.437,0.106,1,IN,1
E011150,2026-04-30,16,341.97,21.37,0.132,30.0,5,desktop,False,0.469,0.369,0,UK,0
E011151,2026-05-06,8,502.89,62.86,0.2,24.0,6,mobile,True,0.67,0.253,1,Other,0
E011152,2026-04-30,11,684.51,62.23,0.042,30.0,3,mobile,True,0.318,0.272,0,FR,0
E011153,2026-05-04,11,652.05,59.28,0.293,26.0,5,mobile,False,0.261,0.194,1,DE,1
E011154,2026-05-07,11,1651.91,150.17,0.18,23.0,5,desktop,False,0.519,0.289,1,US,1
E011155,2026-04-25,6,161.8,26.97,0.183,35.0,1,mobile,False,0.633,0.202,0,DE,1
E011156,2026-05-05,15,2288.2889737314704,45.95,0.133,25.0,3,mobile,True,0.53,0.382,1,US,0
E011157,2026-05-10,6,386.23,64.37,0.044,20.0,6,tablet,True,0.101,0.033,1,UK,1
E011158,2026-05-05,7,250.48,35.78,,25.0,5,desktop,True,0.326,0.078,0,US,0
E011159,2026-05-04,7,470.53,67.22,0.322,26.0,4,mobile,False,0.218,0.048,2,FR,1
E011160,2026-05-06,7,572.05,81.72,0.204,24.0,5,mobile,True,0.227,0.166,0,BR,0
E011161,2026-04-26,7,522.22,74.6,0.207,34.0,2,mobile,False,0.473,0.644,0,Other,1
E011162,2026-05-08,3,408.34,136.11,0.164,22.0,5,desktop,False,0.56,0.268,1,US,1
E011163,2026-05-06,8,1132.75,141.59,0.078,24.0,3,mobile,False,0.263,0.218,0,Other,1
E011164,2026-05-06,13,835.34,64.26,0.066,24.0,2,tablet,False,0.293,0.129,1,IN,1
E011165,2026-05-10,5,138.56,27.71,,20.0,5,desktop,True,0.439,0.289,1,IN,0
E011166,2026-05-09,5,2176.2,435.24,0.137,21.0,3,desktop,False,0.289,0.194,1,BR,0
E011167,2026-05-01,4,81.19,20.3,0.029,29.0,6,mobile,False,0.445,0.35,0,US,1
E011168,2026-04-24,8,333.94,41.74,0.121,36.0,3,desktop,True,0.306,0.236,0,IN,0
E011169,2026-05-05,8,653.1,81.64,0.095,25.0,4,desktop,False,0.325,0.295,3,DE,0
E011170,2026-05-10,9,492.91,54.77,0.195,20.0,4,desktop,True,0.293,0.164,1,BR,0
E011171,2026-05-12,5,264.15,52.83,0.043,18.0,1,mobile,True,0.077,0.605,1,US,0
E011172,2026-05-02,11,664.96,60.45,0.078,28.0,5,desktop,False,0.306,0.055,0,US,0
E011173,2026-05-14,8,623.75,77.97,0.017,16.0,6,desktop,False,0.255,0.213,2,US,0
E011174,2026-05-11,15,2200.4280965191247,20.73,0.214,19.0,4,tablet,False,0.307,0.147,2,UK,1
E011175,2026-05-12,16,1272.02,79.5,0.087,18.0,3,desktop,True,0.273,0.185,1,UK,1
E011176,2026-05-08,12,605.43,50.45,0.362,22.0,4,mobile,False,0.421,0.384,3,Other,0
E011177,2026-05-11,12,920.71,76.73,0.02,19.0,5,mobile,False,0.348,0.599,0,US,1
E011178,2026-04-22,7,323.72,46.25,0.146,38.0,3,desktop,False,,0.169,1,US,0
E011179,2026-05-05,12,256.72,21.39,0.108,25.0,3,tablet,True,0.121,0.008,1,US,0
E011180,2026-05-11,8,550.83,68.85,0.16,19.0,5,desktop,False,0.419,0.224,1,US,0
E011181,2026-05-03,11,193.3,17.57,0.123,27.0,4,mobile,False,0.125,0.223,0,UK,1
E011182,2026-05-01,7,450.29,64.33,0.255,29.0,7,mobile,True,0.314,0.08,2,BR,0
E011183,2026-05-10,5,1299.22,259.84,0.159,20.0,5,desktop,False,0.341,0.384,3,Other,1
E011184,2026-04-26,6,176.22,29.37,0.094,34.0,5,desktop,False,0.401,0.528,2,US,0
E011185,2026-05-07,2,47.0,23.5,0.122,23.0,5,mobile,False,0.776,0.069,0,US,0
E011186,2026-05-06,14,708.24,50.59,0.181,24.0,5,mobile,True,0.483,0.226,0,BR,0
E011187,2026-05-06,12,424.21,35.35,0.066,24.0,4,tablet,True,0.517,0.224,1,US,0
E011188,2026-05-09,13,710.16,54.63,0.336,21.0,5,mobile,False,0.531,0.353,2,BR,1
E011189,2026-05-11,7,199.57,28.51,0.12,19.0,2,mobile,True,0.425,0.356,3,DE,0
E011190,2026-05-07,7,144.04,20.58,0.031,23.0,5,mobile,True,0.363,0.334,0,IN,1
E011191,2026-05-06,14,82.01,5.86,0.044,24.0,5,mobile,False,0.126,0.223,0,US,0
E011192,2026-04-28,6,119.15,19.86,0.188,32.0,4,mobile,True,0.768,0.033,0,Other,0
E011193,2026-05-09,7,347.98,49.71,0.465,21.0,3,desktop,False,0.557,0.179,0,Other,0
E011194,2026-04-30,9,771.34,85.7,0.35,30.0,4,desktop,False,0.339,0.192,0,US,1
E011195,2026-05-01,6,398.49,66.41,0.187,29.0,3,desktop,False,0.191,0.36,1,UK,0
E011196,2026-04-27,5,352.94,70.59,0.112,33.0,3,desktop,True,0.614,0.349,2,UK,0
E011197,2026-05-03,4,292.3,73.08,0.1,27.0,3,mobile,True,0.484,0.203,0,US,0
E011198,2026-05-01,4,112.43,28.11,0.024,29.0,3,mobile,False,0.36,0.098,0,Other,0
E011199,2026-05-02,5,56.49,11.3,0.3,28.0,5,mobile,False,0.381,0.145,0,US,1
E011200,2026-05-04,3,118.33,39.44,0.103,26.0,4,mobile,False,0.377,0.352,0,US,1
E011201,2026-05-03,8,114.91,14.36,0.08,27.0,3,desktop,False,0.187,0.273,2,US,0
E011202,2026-05-03,6,303.67,50.61,0.438,27.0,4,mobile,True,0.24,0.62,0,DE,1
E011203,2026-05-11,8,325.08,40.64,0.27,19.0,3,desktop,True,,0.355,0,IN,1
E011204,2026-05-08,11,1975.94,179.63,0.011,73.1375474919245,2,mobile,False,0.716,0.016,0,FR,0
E011205,2026-05-07,4,419.67,104.92,0.324,23.0,5,mobile,True,0.097,0.346,1,FR,0
E011206,2026-05-07,4,250.47,62.62,0.244,23.0,5,mobile,False,0.144,0.346,0,US,1
E011207,2026-04-24,6,177.3,29.55,0.03,36.0,2,mobile,True,0.423,0.354,0,BR,1
E011208,2026-04-25,7,111.91,15.99,0.22,35.0,2,desktop,False,0.491,0.177,2,UK,0
E011209,2026-04-30,8,1491.3,186.41,1.346179784652178,30.0,5,desktop,False,0.362,0.285,0,UK,1
E011210,2026-05-09,9,366.02,40.67,0.241,21.0,2,mobile,False,0.456,0.193,2,DE,0
E011211,2026-04-30,7,403.96,57.71,0.399,30.0,2,desktop,True,0.204,0.193,1,Other,0
E011212,2026-05-06,9,230.65,25.63,0.317,24.0,4,desktop,False,0.399,0.15,2,BR,1
E011213,2026-05-15,2,289.22,144.61,0.089,15.0,2,mobile,False,0.565,0.354,0,FR,1
E011214,2026-05-01,4,93.17,23.29,0.292,162.95466161222325,3,mobile,False,0.218,0.044,0,UK,1
E011215,2026-05-02,8,267.99,33.5,0.127,28.0,5,mobile,False,0.488,0.404,0,US,1
E011216,2026-05-03,6,348.46,58.08,0.137,27.0,2,mobile,False,0.441,0.134,2,DE,0
E011217,2026-05-03,12,1071.45,89.29,0.236,27.0,4,desktop,False,0.54,0.315,0,FR,1
E011218,2026-05-06,6,209.57,34.93,0.212,24.0,4,mobile,True,0.665,0.033,0,BR,0
E011219,2026-05-03,13,605.95,46.61,0.017,27.0,3,mobile,True,0.401,0.245,1,DE,1
E011220,2026-05-03,6,168.83,28.14,0.106,27.0,5,desktop,False,0.496,0.341,1,US,1
E011221,2026-05-07,9,377.14,41.9,0.021,23.0,2,mobile,False,0.39,0.098,1,US,0
E011222,2026-05-08,7,446.4,63.77,0.366,22.0,3,desktop,False,0.425,0.044,0,US,0
E011223,2026-05-10,10,1270.24,127.02,0.161,20.0,4,mobile,False,0.556,0.09,2,BR,1
E011224,2026-05-07,6,290.87,48.48,0.133,23.0,6,mobile,True,0.403,0.058,1,Other,0
E011225,2026-05-05,5,97.35,19.47,0.248,,2,mobile,False,0.477,0.384,0,DE,1
E011226,2026-05-04,9,1307.42,145.27,0.105,26.0,4,mobile,True,0.127,0.222,0,FR,1
E011227,2026-05-07,9,662.18,73.58,0.173,23.0,6,mobile,True,0.654,0.254,0,FR,0
E011228,2026-05-01,5,302.24,60.45,0.327,29.0,2,desktop,False,0.346,0.063,0,US,0
E011229,2026-05-10,10,1604.01,160.4,0.455,20.0,9,desktop,False,0.6,0.161,1,US,0
E011230,2026-05-14,10,1342.47,134.25,0.159,16.0,9,desktop,False,0.365,0.229,2,US,1
E011231,2026-05-04,6,129.48,21.58,0.37,196.14295636919587,6,mobile,True,0.648,0.123,0,Other,0
E011232,2026-05-08,11,435.82,39.62,0.034,22.0,6,tablet,False,0.382,0.276,0,US,0
E011233,2026-05-08,6,100.82,16.8,0.098,22.0,7,mobile,False,0.501,0.596,3,DE,0
E011234,2026-05-11,8,344.74,43.09,0.203,19.0,3,desktop,False,0.546,0.254,1,US,0
E011235,2026-05-09,8,431.9,53.99,0.072,21.0,2,desktop,True,0.684,0.583,1,FR,0
E011236,2026-05-06,5,65.61,13.12,0.062,,5,desktop,True,0.583,0.714,2,US,0
E011237,2026-04-26,9,369.99,41.11,0.111,34.0,8,mobile,False,0.147,0.073,0,Other,1
E011238,2026-05-03,5,160.08,32.02,0.117,27.0,5,desktop,True,0.462,0.116,1,US,1
E011239,2026-05-15,6,578.99,96.5,0.126,15.0,3,desktop,False,0.728,0.309,1,Other,0
E011240,2026-05-07,7,1010.15,144.31,0.179,23.0,5,mobile,True,0.23,0.398,0,DE,0
E011241,2026-05-02,7,698.43,99.78,0.112,28.0,5,desktop,False,0.64,0.168,1,UK,0
E011242,2026-04-28,11,416.85,37.9,0.05,32.0,3,mobile,False,0.7,0.611,0,BR,0
E011243,2026-05-04,4,1385.3840264372723,79.74,0.4149502835110859,26.0,2,mobile,False,0.252,0.502,1,DE,1
E011244,2026-05-06,15,505.37,33.69,0.024,24.0,2,desktop,False,0.477,0.27,0,US,0
E011245,2026-04-27,9,221.41,24.6,0.15,33.0,7,desktop,True,0.258,0.366,3,BR,0
E011246,2026-05-03,10,253.39,25.34,,27.0,5,mobile,False,0.181,0.223,1,DE,0
E011247,2026-05-07,9,870.17,96.69,0.168,23.0,3,mobile,False,0.317,0.402,2,DE,1
E011248,2026-05-03,4,608.77,152.19,0.038,27.0,8,mobile,False,0.367,0.549,1,BR,0
E011249,2026-05-08,9,372.06,41.34,,22.0,5,mobile,False,,0.174,0,FR,1
E011250,2026-05-06,9,646.5,71.83,0.115,24.0,4,mobile,True,0.456,0.458,1,US,1
E011251,2026-05-03,6,175.44,29.24,0.215,27.0,4,mobile,True,0.394,0.616,0,US,0
E011252,2026-05-11,3,246.69,82.23,0.195,19.0,7,desktop,False,0.677,0.272,0,US,0
E011253,2026-04-29,7,102.41,14.63,0.113,31.0,2,mobile,False,0.281,0.349,1,DE,0
E011254,2026-05-04,5,507.93,101.59,,26.0,6,mobile,True,0.507,0.228,1,US,1
E011255,2026-04-25,10,1059.38,105.94,0.198,35.0,3,mobile,False,0.441,0.584,0,US,1
E011256,2026-05-01,6,172.43,28.74,0.384,,6,mobile,True,0.306,0.346,2,IN,0
E011257,2026-05-05,7,830.91,118.7,0.019,25.0,4,mobile,True,0.198,0.105,2,US,1
E011258,2026-05-02,9,48.31,5.37,0.131,28.0,7,mobile,False,0.531,0.216,1,US,0
E011259,2026-05-12,9,322.58,35.84,0.201,18.0,6,mobile,False,0.614,0.277,1,IN,0
E011260,2026-05-09,8,684.22,85.53,0.469,21.0,4,mobile,True,0.689,0.336,0,BR,1
E011261,2026-05-10,10,414.62,41.46,0.137,20.0,2,desktop,False,0.335,0.147,0,BR,1
E011262,2026-05-10,4,53.58,13.4,0.26,,5,desktop,False,0.47,0.506,2,US,0
E011263,2026-05-05,8,406.97,50.87,0.084,25.0,3,mobile,False,0.434,0.446,0,DE,0
E011264,2026-05-07,9,228.38,25.38,0.031,23.0,3,mobile,False,0.439,0.313,1,Other,0
E011265,2026-05-05,9,1026.41,114.05,0.206,25.0,2,mobile,False,0.757,0.474,0,US,0
E011266,2026-05-07,10,131.8,13.18,0.179,23.0,6,mobile,True,0.584,0.168,1,US,0
E011267,2026-05-03,8,352.56,44.07,0.133,27.0,3,desktop,False,0.471,0.085,0,US,0
E011268,2026-05-02,7,108.03,15.43,0.213,28.0,3,desktop,True,0.603,0.561,1,Other,1
E011269,2026-05-09,13,620.01,47.69,0.31,21.0,5,mobile,True,0.313,0.358,1,US,0
E011270,2026-04-25,2,41.09,20.54,0.137,35.0,3,mobile,True,0.216,0.367,0,UK,1
E011271,2026-05-01,5,200.95,40.19,0.087,29.0,2,mobile,True,0.322,0.073,4,DE,1
E011272,2026-05-04,11,331.41,30.13,0.268,26.0,8,mobile,False,,0.276,2,Other,0
E011273,2026-05-01,10,303.32,30.33,0.251,29.0,4,tablet,False,0.446,0.248,2,US,1
E011274,2026-05-06,7,342.11,48.87,0.027,24.0,4,mobile,True,0.584,0.135,2,DE,0
E011275,2026-05-17,11,824.36,74.94,0.09,13.0,5,mobile,False,0.333,0.203,1,Other,0
E011276,2026-05-04,14,684.13,48.87,,26.0,1,mobile,False,0.288,0.506,1,US,0
E011277,2026-05-08,9,364.83,40.54,0.263,22.0,4,mobile,True,0.508,0.129,1,DE,1
E011278,2026-05-06,13,1346.54,103.58,0.079,24.0,2,mobile,False,0.307,0.182,2,US,1
E011279,2026-04-30,8,199.01,24.88,0.019,30.0,4,mobile,True,0.457,0.268,0,US,0
E011280,2026-05-05,9,596.19,66.24,0.441,25.0,3,mobile,True,0.627,0.409,3,US,1
E011281,2026-05-03,5,179.09,35.82,0.04,27.0,4,mobile,False,0.447,0.45,0,US,0
E011282,2026-05-08,5,1047.66,209.53,0.074,22.0,5,desktop,False,0.59,0.113,4,US,0
E011283,2026-05-03,5,126.48,25.3,0.156,27.0,3,mobile,True,0.668,0.173,0,IN,1
E011284,2026-05-10,7,152.57,21.8,0.052,20.0,4,mobile,True,0.336,0.085,0,UK,0
E011285,2026-05-10,9,371.42,41.27,0.175,20.0,4,desktop,False,0.474,0.294,1,UK,0
E011286,2026-05-03,12,457.55,38.13,0.037,27.0,4,mobile,False,0.399,0.253,1,FR,1
E011287,2026-05-09,5,252.85,50.57,0.223,21.0,4,tablet,False,0.364,0.114,2,Other,0
E011288,2026-05-16,7,315.9,45.13,0.311,14.0,5,tablet,False,0.284,0.416,0,US,1
E011289,2026-05-07,8,334.8,41.85,0.034,23.0,2,mobile,False,0.285,0.207,3,US,0
E011290,2026-05-06,6,687.14,114.52,0.02,24.0,7,mobile,False,0.172,0.062,3,US,0
E011291,2026-05-08,10,1143.38,114.34,0.245,22.0,5,desktop,True,0.157,0.608,0,IN,1
E011292,2026-05-01,2,91.59,45.8,,29.0,3,mobile,False,0.787,0.083,0,IN,1
E011293,2026-05-06,7,291.03,41.58,0.212,24.0,4,mobile,True,0.328,0.098,1,UK,0
E011294,2026-05-05,8,391.89,48.99,0.107,25.0,4,desktop,False,0.274,0.2,0,US,1
E011295,2026-05-01,6,369.55,61.59,0.227,29.0,8,mobile,True,,0.43,1,DE,1
E011296,2026-05-12,5,69.65,13.93,0.39,18.0,1,desktop,True,0.612,0.095,0,FR,0
E011297,2026-05-10,6,702.28,117.05,0.065,20.0,2,desktop,False,0.504,0.038,0,US,0
E011298,2026-05-04,8,674.45,84.31,0.21,26.0,4,desktop,False,0.167,0.435,3,US,0
E011299,2026-05-04,10,356.96,35.7,0.032,26.0,4,desktop,False,0.385,0.338,2,US,0
E011300,2026-05-02,6,161.44,26.91,0.157,28.0,2,desktop,False,0.352,0.106,2,FR,1
E011301,2026-04-24,11,1199.4067605281084,18.67,0.057,36.0,4,mobile,False,0.564,0.191,0,Other,0
E011302,2026-05-08,4,262.44,65.61,0.106,22.0,3,tablet,True,0.487,0.063,0,US,0
E011303,2026-05-09,7,1156.33,165.19,0.038,21.0,5,tablet,False,0.37,0.552,1,Other,1
E011304,2026-04-30,12,,7.48,0.424,30.0,3,desktop,True,,0.155,3,UK,1
E011305,2026-05-09,10,427.21,42.72,0.264,21.0,3,desktop,False,0.373,0.14,0,FR,0
E011306,2026-04-26,8,105.96,13.25,0.189,34.0,3,desktop,True,0.218,0.527,1,IN,1
E011307,2026-05-13,7,225.09,32.16,0.194,17.0,4,mobile,False,0.524,0.215,1,DE,0
E011308,2026-05-06,9,295.31,32.81,0.005,24.0,3,desktop,True,0.692,0.197,0,US,0
E011309,2026-05-01,10,1177.32,117.73,0.189,29.0,4,mobile,False,0.403,0.107,0,US,0
E011310,2026-05-06,10,504.45,50.44,0.077,,4,mobile,False,0.584,0.426,2,IN,0
E011311,2026-05-11,12,921.45,76.79,0.321,19.0,5,mobile,True,0.719,0.156,0,DE,0
E011312,2026-05-08,7,215.16,30.74,0.064,22.0,8,desktop,False,0.742,0.277,1,US,0
E011313,2026-05-08,7,373.7,53.39,0.167,22.0,4,desktop,True,0.496,0.359,2,DE,0
E011314,2026-05-06,2,101.46,50.73,0.204,24.0,3,mobile,False,0.407,0.244,2,US,0
E011315,2026-05-02,9,1604.84,178.32,0.078,28.0,3,mobile,False,0.596,0.173,2,US,0
E011316,2026-05-07,10,407.23,40.72,0.156,23.0,4,mobile,True,,0.554,2,IN,0
E011317,2026-05-06,12,629.56,52.46,0.034,24.0,2,mobile,False,,0.152,0,UK,1
E011318,2026-05-01,5,2850.786367687037,99.89,0.129,29.0,4,mobile,False,,0.14,1,US,0
E011319,2026-04-25,6,164.42,27.4,0.032,35.0,2,desktop,False,0.354,0.386,1,UK,1
E011320,2026-05-02,5,76.44,15.29,0.184,28.0,5,mobile,False,0.473,0.33,1,Other,0
E011321,2026-05-01,9,302.0,33.56,0.253,29.0,4,mobile,False,0.538,0.217,1,US,1
E011322,2026-05-03,9,627.45,69.72,0.336,27.0,5,mobile,True,0.771,0.606,0,US,0
E011323,2026-05-05,12,422.56,35.21,0.072,25.0,6,mobile,True,0.093,0.762,1,US,0
E011324,2026-05-05,8,396.68,49.58,0.167,25.0,4,desktop,False,0.48,0.38,5,US,0
E011325,2026-05-05,5,152.3,30.46,0.082,25.0,1,mobile,False,0.79,0.236,0,US,1
E011326,2026-05-03,4,160.05,40.01,0.19,27.0,2,mobile,True,0.472,0.162,2,US,1
E011327,2026-04-30,5,93.83,18.77,0.139,30.0,2,desktop,True,0.371,0.442,1,US,0
E011328,2026-05-08,10,5726.000911530379,72.87,0.167,22.0,6,mobile,False,0.565,0.046,1,FR,0
E011329,2026-05-06,10,715.68,71.57,0.192,24.0,5,desktop,False,0.34,0.444,3,US,0
E011330,2026-05-07,8,1074.78,134.35,0.344,23.0,3,tablet,True,0.632,0.125,3,US,0
E011331,2026-05-07,11,231.66,21.06,0.221,,4,desktop,False,0.533,0.161,0,BR,0
E011332,2026-05-12,7,5399.771172125993,180.46,0.239,89.84232319533187,4,tablet,False,0.76,0.46,1,US,0
E011333,2026-05-02,10,330.46,33.05,0.047,28.0,2,mobile,False,0.25,0.103,1,US,1
E011334,2026-05-01,4,43.08,10.77,0.072,29.0,3,mobile,False,0.628,0.405,1,Other,0
E011335,2026-05-07,11,1082.46,98.41,0.296,23.0,1,mobile,True,0.354,0.484,1,DE,1
E011336,2026-05-09,7,692.81,98.97,0.156,21.0,4,mobile,True,0.513,0.167,2,FR,0
E011337,2026-05-06,12,384.78,32.06,0.046,24.0,4,mobile,True,0.326,0.408,0,UK,1
E011338,2026-05-10,4,84.25,21.06,0.142,20.0,7,mobile,False,0.644,0.05,0,Other,1
E011339,2026-04-25,7,45.93,6.56,0.049,35.0,6,mobile,True,0.271,0.542,0,US,0
E011340,2026-05-08,5,83.65,16.73,0.132,22.0,5,mobile,False,0.331,0.281,1,US,1
E011341,2026-05-07,13,314.38,24.18,0.062,23.0,5,desktop,False,0.806,0.336,0,IN,0
E011342,2026-05-05,12,889.93,74.16,0.11,25.0,7,mobile,False,0.489,0.401,1,US,1
E011343,2026-05-02,5,273.03,54.61,0.202,28.0,3,mobile,True,0.299,0.446,1,DE,1
E011344,2026-05-04,11,545.81,49.62,0.029,26.0,4,mobile,False,0.198,0.053,3,US,1
E011345,2026-04-29,8,257.26,32.16,0.362,31.0,3,desktop,False,0.593,0.398,0,US,0
E011346,2026-04-29,8,345.51,43.19,0.265,31.0,6,mobile,False,0.381,0.448,3,FR,0
E011347,2026-05-09,15,1088.25,72.55,0.23,21.0,4,desktop,False,0.313,0.333,2,DE,0
E011348,2026-05-13,9,593.31,65.92,0.127,17.0,4,mobile,True,0.106,0.322,0,DE,0
E011349,2026-05-13,17,928.14,54.6,0.241,17.0,8,mobile,False,,0.508,1,US,0
