client_id,activity_date,contract_type,monthly_charges,total_charges,tenure_months,calls_to_support,avg_call_duration_min,data_usage_gb,international_plan,has_technical_issues,payment_delay_count,competitor_offer_seen,region,churned
T006236,2026-05-22,Month-to-month,79.54,2251.41,31,2,6.0,17.91,False,False,0,True,West,0
T006237,2026-05-19,Month-to-month,102.47,2556.19,25,3,11.3,15.43,False,False,1,False,North,1
T006238,2026-05-20,One year,,1787.93,26,5,5.3,10.66,False,True,0,False,West,0
T006239,2026-05-16,Two year,43.04,1188.28,28,1,12.4,16.19,False,False,1,False,South,0
T006240,2026-05-25,One year,55.86,1363.56,24,3,10.9,9.95,False,False,1,False,West,0
T006241,2026-05-19,One year,20.0,496.75,28,4,2.5,19.77,False,False,0,False,North,1
T006242,2026-05-21,Month-to-month,106.23,1978.53,18,1,66.30824194800257,5.79,False,True,3,True,East,1
T006243,2026-05-19,Month-to-month,91.86,2814.56,34,2,8.4,18.34,False,False,1,False,North,1
T006244,2026-05-19,One year,290.39516429980756,1175.33,27,3,3.7,3.32,False,False,0,True,North,0
T006245,2026-05-22,Month-to-month,87.93,2612.22,30,3,5.9,43.31,False,False,1,False,East,0
T006246,2026-05-19,Month-to-month,85.24,2936.14,36,4,4.7,5.24,False,True,0,False,South,1
T006247,2026-05-15,Two year,67.32,1700.17,25,4,9.4,,False,True,1,False,West,1
T006248,2026-05-24,Two year,79.28,2195.66,29,2,15.7,,False,True,1,False,West,0
T006249,2026-05-17,One year,82.1,1298.32,18,3,7.9,7.97,False,False,0,False,East,0
T006250,2026-05-21,Month-to-month,76.54,2265.01,28,1,5.8,36.08,False,False,0,False,West,0
T006251,2026-05-14,Two year,69.53,1844.83,27,1,7.9,12.8,False,False,1,False,West,0
T006252,2026-05-18,Month-to-month,67.57,1560.06,23,3,7.5,3.32,False,False,1,False,Central,1
T006253,2026-05-20,Month-to-month,47.98,5831.759757418099,31,5,10.2,,False,False,0,False,North,1
T006254,2026-05-21,Month-to-month,92.25,2652.6,30,2,6.3,1.89,False,False,1,False,East,0
T006255,2026-05-26,Two year,124.44,2349.86,20,4,1.0,17.57,False,True,2,False,West,1
T006256,2026-05-22,Two year,31.4,781.13,24,2,,24.54,False,False,0,False,North,0
T006257,2026-05-14,One year,66.03,1828.52,27,1,6.8,19.4,True,False,2,True,South,1
T006258,2026-05-19,Month-to-month,45.39,770.03,17,0,3.6,6.78,False,False,2,True,South,1
T006259,2026-05-19,Month-to-month,81.51,2398.96,28,4,6.9,14.25,False,False,1,True,East,0
T006260,2026-05-20,Month-to-month,77.8,1937.65,25,1,12.9,4.14,False,False,1,True,South,0
T006261,2026-05-21,Two year,69.04,1676.68,23,3,4.5,18.57,False,True,1,False,East,0
T006262,2026-05-16,Month-to-month,,1217.88,24,0,7.5,19.78,False,False,0,False,East,0
T006263,2026-05-22,Month-to-month,50.81,1928.19,36,0,6.2,7.33,False,False,0,False,East,0
T006264,2026-05-12,One year,42.18,4063.933637422354,28,3,2.5,6.59,False,False,0,True,South,1
T006265,2026-05-23,Month-to-month,20.0,398.8,21,0,9.0,5.39,True,False,3,False,West,0
T006266,2026-05-18,Two year,101.87,3019.86,29,1,7.7,41.65,False,True,0,True,East,0
T006267,2026-05-23,Month-to-month,85.06,1660.87,20,0,17.0,6.7,False,False,0,True,North,0
T006268,2026-05-19,Two year,103.71,2471.19,23,0,10.8,31.68,False,False,2,False,North,1
T006269,2026-05-15,Month-to-month,54.54,1119.86,19,2,11.3,10.69,False,True,2,False,South,1
T006270,2026-05-19,Month-to-month,79.7,2142.23,27,2,4.7,3.88,False,False,0,True,Central,0
T006271,2026-05-17,Month-to-month,39.57,821.81,22,4,11.0,,False,False,0,True,South,0
T006272,2026-05-16,Month-to-month,47.91,991.84,20,1,10.2,10.39,False,False,1,False,North,0
T006273,2026-05-13,One year,126.48,3160.72,25,4,1.0,7.37,True,False,2,False,North,1
T006274,2026-05-21,Month-to-month,53.81,1796.09,31,3,12.5,21.42,False,False,1,True,North,1
T006275,2026-05-19,Month-to-month,93.42,1967.13,21,1,7.6,8.21,False,False,3,False,South,0
T006276,2026-05-24,One year,72.53,1084.2,15,0,4.4,12.98,False,False,0,False,West,0
T006277,2026-05-20,Month-to-month,23.15,418.75,18,0,7.6,9.5,False,False,1,False,South,1
T006278,2026-05-18,One year,60.96,1980.87,32,3,5.5,9.35,False,False,1,False,West,0
T006279,2026-05-18,One year,76.33,1925.57,28,0,9.4,31.049932866652757,False,False,0,False,North,0
T006280,2026-05-22,Month-to-month,86.29,2649.29,32,4,6.4,9.15,False,True,2,True,South,1
T006281,2026-05-26,One year,20.0,569.89,27,1,14.9,34.16,False,False,1,True,West,1
T006282,2026-05-18,Month-to-month,36.04,941.34,27,1,14.9,10.88,False,False,2,True,West,1
T006283,2026-05-22,Month-to-month,74.31,1038.89,14,1,9.0,18.01,False,True,0,True,Central,0
T006284,2026-05-24,Month-to-month,36.77,799.77,22,2,10.3,20.48,True,True,0,False,South,1
T006285,2026-05-21,Two year,101.57,2451.99,25,2,14.8,5.39,False,False,1,True,East,0
T006286,2026-05-21,One year,63.13,1189.86,19,2,6.7,4.87,False,False,0,False,West,0
T006287,2026-05-20,Month-to-month,79.6,1737.19,23,4,7.3,3.68,False,False,0,False,North,1
T006288,2026-05-21,Two year,103.87,2981.68,31,2,10.4,6.31,False,True,0,False,West,0
T006289,2026-05-19,Month-to-month,28.56,692.54,24,1,7.8,20.17,False,False,2,False,South,0
T006290,2026-05-21,Two year,78.87,1960.26,23,4,9.1,2.89,False,False,1,False,North,1
T006291,2026-05-23,One year,69.04,1360.8,19,1,6.7,16.64,False,False,0,False,West,0
T006292,2026-05-18,Two year,69.95,1525.46,21,4,4.1,5.87,False,False,0,False,West,0
T006293,2026-05-20,Two year,58.29,1288.58,21,0,4.0,,False,False,0,True,Central,0
T006294,2026-05-23,Two year,69.78,1550.89,22,1,12.8,7.54,True,True,0,False,Central,0
T006295,2026-05-18,Month-to-month,20.0,480.57,24,3,,17.6,False,False,0,False,South,1
T006296,2026-05-17,One year,102.33,2350.3,24,3,59.16919199041888,20.15,False,True,0,True,East,0
T006297,2026-05-18,Two year,24.91,492.02,19,1,4.4,6.34,False,True,1,False,Central,0
T006298,2026-05-26,One year,118.24,3596.22,30,1,9.9,8.77,True,False,2,True,North,0
T006299,2026-05-21,Month-to-month,112.09570918152764,705.23,20,0,10.4,7.43,False,False,2,False,East,0
T006300,2026-05-23,Two year,35.22,1213.17,35,3,5.4,10.37,False,False,2,False,Central,1
T006301,2026-05-19,Month-to-month,77.15,1601.76,22,4,6.1,10.6,False,False,1,False,North,0
T006302,2026-05-20,Month-to-month,73.14,2026.72,27,2,13.9,17.85,False,False,1,False,Central,0
T006303,2026-05-23,Month-to-month,78.52,2283.87,27,3,7.2,73.78,False,False,0,False,East,1
T006304,2026-05-17,Month-to-month,75.86,2218.71,31,1,10.9,33.44,False,False,1,False,Central,1
T006305,2026-05-23,One year,60.78,1662.95,26,3,4.7,3.83,False,False,1,False,East,1
T006306,2026-05-22,Month-to-month,53.97,1201.92,21,5,13.8,5.0,False,True,0,True,West,1
T006307,2026-05-23,One year,82.47,2019.5,26,1,6.5,17.9,False,True,2,True,West,0
T006308,2026-05-19,Two year,44.25,,28,1,,5.99,False,False,0,False,North,0
T006309,2026-05-21,Month-to-month,,1788.65,26,0,9.9,6.95,True,False,0,False,East,0
T006310,2026-05-16,One year,20.0,475.83,24,3,19.2,4.85,False,False,0,False,Central,1
T006311,2026-05-21,Month-to-month,72.62,1220.95,17,3,6.1,10.43,False,False,1,False,Central,1
T006312,2026-05-25,Two year,67.95,2297.01,32,6,8.2,4.13,False,False,1,False,Central,1
T006313,2026-05-15,Two year,63.77,1503.58,24,3,13.1,29.23,True,False,2,False,East,1
T006314,2026-05-21,Month-to-month,116.19,3646.73,28,2,8.6,22.4,False,True,3,False,East,1
T006315,2026-05-18,One year,109.85,2433.86,24,1,8.5,3.3,False,False,1,False,East,0
T006316,2026-05-24,Month-to-month,571.1729854618677,2122.19,24,1,16.6,19.8,False,False,2,False,East,1
T006317,2026-05-20,Month-to-month,91.77,2369.8,27,2,13.4,18.61,False,False,1,False,East,0
T006318,2026-05-14,One year,68.17,1688.3,25,2,17.0,16.78,False,False,0,False,North,0
T006319,2026-05-18,Month-to-month,74.22,1748.85,22,6,5.8,13.53,False,False,1,False,North,1
T006320,2026-05-15,One year,77.98,1398.89,19,0,11.8,12.41,False,False,1,False,East,0
T006321,2026-05-15,Month-to-month,83.08,1586.45,20,3,8.5,16.55,False,False,1,True,South,1
T006322,2026-05-16,Month-to-month,67.14,2275.39,35,4,7.9,5.06,False,True,1,False,South,1
T006323,2026-05-23,Two year,81.26,1698.85,21,3,8.3,7.97,False,False,1,True,North,0
T006324,2026-05-19,Month-to-month,66.94,1484.53,22,4,11.2,38.88,False,False,0,True,West,1
T006325,2026-05-16,One year,77.65,1751.07,23,2,8.5,12.45,False,False,1,False,Central,0
T006326,2026-05-22,Month-to-month,,1731.32,20,4,4.9,15.11,False,False,0,False,East,1
T006327,2026-05-20,Two year,45.32,1352.88,30,4,5.0,45.38,False,False,0,False,Central,0
T006328,2026-05-17,One year,68.97,1921.75,26,3,3.7,22.62,False,False,1,False,Central,1
T006329,2026-05-19,Month-to-month,67.28,1407.13,20,0,8.3,67.54,False,False,2,True,North,0
T006330,2026-05-21,Month-to-month,34.45,807.98,24,1,10.8,10.18,False,False,1,True,North,0
T006331,2026-05-18,Month-to-month,106.73,4177.46,39,2,12.7,9.36,True,False,1,False,North,0
T006332,2026-05-17,Two year,40.23,783.52,19,2,10.2,10.38,False,False,2,True,North,0
T006333,2026-05-22,Month-to-month,107.98,2706.15,24,0,9.3,17.41,False,False,0,True,East,1
T006334,2026-05-20,Month-to-month,24.73,905.27,34,1,12.9,26.1,False,False,0,False,South,0
T006335,2026-05-19,One year,20.1,488.95,24,3,2.7,17.93,False,False,1,False,Central,0
T006336,2026-05-22,Month-to-month,54.92,1240.73,24,1,10.4,22.69,False,False,1,False,East,1
T006337,2026-05-18,Month-to-month,76.93,1918.26,27,3,10.0,5.92,False,False,0,True,South,1
T006338,2026-05-11,Month-to-month,76.77,2135.19,27,3,3.6,10.72,True,False,2,True,Central,1
T006339,2026-05-22,Month-to-month,103.79,2118.11,22,1,1.0,26.79,True,False,1,False,Central,0
T006340,2026-05-24,One year,41.9,1003.02,23,1,8.0,10.91,False,True,1,False,West,1
T006341,2026-05-24,Two year,92.78,2340.38,26,3,10.9,4.28,False,False,2,False,West,1
T006342,2026-05-18,Two year,20.0,432.05,23,2,2.8,32.54,False,False,3,False,Central,0
T006343,2026-05-22,Two year,35.99,775.24,21,1,5.6,6.01,False,False,0,False,East,1
T006344,2026-05-16,Month-to-month,57.1,1192.0,22,3,8.0,10.93,False,True,0,False,Central,1
T006345,2026-05-24,Month-to-month,31.99,654.91,20,2,12.3,12.67,False,False,0,False,North,0
T006346,2026-05-23,One year,81.41,2875.49,35,2,9.9,2.91,False,True,0,False,East,0
T006347,2026-05-22,Two year,45.47,864.09,21,0,9.8,5.4,False,False,1,True,East,0
T006348,2026-05-21,One year,95.09,2138.33,21,4,7.1,8.33,False,False,2,False,North,1
T006349,2026-05-21,Month-to-month,91.06,2811.48,29,1,14.2,25.67,False,False,0,True,North,0
T006350,2026-05-24,One year,44.75,1265.6,27,2,9.8,14.74,False,False,0,True,North,1
T006351,2026-05-17,One year,54.43,913.32,16,2,5.9,100.0,False,False,0,False,South,0
T006352,2026-05-25,Two year,62.32,960.79,16,4,6.4,57.36,False,False,1,False,North,1
T006353,2026-05-17,One year,105.63,3017.34,27,1,7.6,10.07,False,False,1,False,South,1
T006354,2026-05-21,Month-to-month,36.73,838.6,22,1,7.0,14.16,False,False,0,False,West,0
T006355,2026-05-20,Month-to-month,20.0,447.7,25,3,1.3,5.81,False,True,0,True,East,1
T006356,2026-05-24,Month-to-month,52.29,846.1,17,2,5.9,6.59,False,False,0,False,West,1
T006357,2026-05-17,Month-to-month,37.41,971.86,27,3,9.9,5.98,False,False,1,False,North,0
T006358,2026-05-22,Two year,20.0,429.56,20,2,4.9,2.97,False,False,2,False,West,0
T006359,2026-05-21,Month-to-month,63.89,1337.8,22,2,8.5,5.16,False,False,1,False,North,1
T006360,2026-05-20,Month-to-month,29.8,809.91,28,1,3.6,39.7,False,False,2,False,South,0
T006361,2026-05-18,Month-to-month,75.13,2039.03,29,2,1.0,19.49,False,True,1,False,East,0
T006362,2026-05-17,One year,28.92,564.51,20,2,6.8,2.46,False,True,0,False,Central,0
T006363,2026-05-18,Month-to-month,150.0,3628.43,23,0,,8.33,False,False,0,False,Central,0
T006364,2026-05-18,Month-to-month,,2337.12,26,4,6.0,22.38,False,False,0,False,West,0
T006365,2026-05-22,Two year,43.01,968.55,22,2,4.0,7.03,False,False,0,False,West,0
T006366,2026-05-18,Month-to-month,41.86,4339.251967122086,25,4,10.6,15.67,False,False,1,False,East,1
T006367,2026-05-20,Month-to-month,59.3,1622.08,25,3,7.9,1.81,False,True,1,False,East,0
T006368,2026-05-16,Month-to-month,87.08,2277.16,26,3,10.6,3.15,False,True,1,False,North,0
T006369,2026-05-18,One year,51.56,872.92,17,1,15.6,7.28,False,False,1,True,South,0
T006370,2026-05-23,One year,30.15,878.25,30,3,9.9,12.96,False,False,0,False,Central,0
T006371,2026-05-16,Two year,21.47,520.78,24,1,9.9,15.61,False,False,1,False,Central,0
T006372,2026-05-17,Month-to-month,64.44,2089.44,35,3,5.1,2.65,True,False,1,False,South,0
T006373,2026-05-19,Two year,43.26,1304.18,30,4,7.9,11.42,False,False,3,True,North,1
T006374,2026-05-24,One year,73.49,1854.8,26,0,3.1,,True,False,0,False,North,1
T006375,2026-05-20,Month-to-month,20.0,600.47,31,3,4.0,4.32,False,False,2,False,East,1
T006376,2026-05-20,Month-to-month,79.18,2095.91,24,2,9.2,11.77,False,False,0,False,North,0
T006377,2026-05-19,Month-to-month,55.37,1303.7,22,1,6.8,,False,True,0,True,East,1
T006378,2026-05-17,Two year,20.0,386.28,18,3,5.7,21.54,False,True,0,False,North,1
T006379,2026-05-22,Month-to-month,75.87,2451.83,31,0,8.5,15.6,False,False,1,False,North,0
T006380,2026-05-17,Month-to-month,79.96,2529.23,31,6,5.8,11.74,False,False,2,False,South,1
T006381,2026-05-22,One year,40.8,1182.4,27,1,7.0,9.11,False,True,0,True,West,0
T006382,2026-05-18,Two year,84.39,1458.2,17,1,9.2,11.75,True,False,1,False,South,0
T006383,2026-05-22,One year,24.02,841.96,34,1,6.1,50.83,False,False,0,False,East,1
T006384,2026-05-19,One year,20.0,534.67,25,0,4.2,4.72,True,True,0,False,East,0
T006385,2026-05-15,Month-to-month,59.9,1932.8,31,3,13.0,5.15,False,False,3,True,West,1
T006386,2026-05-25,Two year,38.39,745.64,19,1,15.8,14.43,False,True,0,False,South,0
T006387,2026-05-13,Month-to-month,27.62,746.75,26,4,8.0,4.15,False,False,2,False,West,0
T006388,2026-05-17,Month-to-month,82.12,2064.37,25,0,7.3,3.84,False,False,0,False,South,1
T006389,2026-05-18,Two year,71.44,1538.41,21,2,8.1,83.61,False,False,2,False,East,0
T006390,2026-05-20,Month-to-month,114.21,2588.43,22,2,5.2,13.59,False,False,1,False,South,1
T006391,2026-05-24,Month-to-month,77.51,1818.14,25,3,12.6,18.13,False,False,0,False,Central,0
T006392,2026-05-20,One year,81.58,2200.22,28,3,11.8,10.98,False,True,0,False,Central,0
T006393,2026-05-17,Month-to-month,38.8,1126.01,28,1,,24.63,True,False,1,False,West,1
T006394,2026-05-19,Month-to-month,20.0,684.48,34,1,6.7,15.11,False,False,0,True,Central,1
T006395,2026-05-24,One year,124.34,3851.06,31,1,9.5,5.47,False,True,1,False,North,0
T006396,2026-05-26,One year,79.78,10318.374709515656,30,3,12.7,16.74,True,False,0,True,East,0
T006397,2026-05-20,One year,113.12,1936.13,19,1,9.8,7.18,False,True,1,False,North,0
T006398,2026-05-15,Month-to-month,29.55,937.58,32,3,10.3,9.17,False,False,0,False,South,0
T006399,2026-05-18,One year,95.2,3210.6,34,3,9.7,7.34,False,False,0,False,East,0
T006400,2026-05-20,Two year,73.67,2973.16,40,0,8.8,3.38,False,False,1,False,West,0
T006401,2026-05-22,Month-to-month,96.87,2626.27,26,3,9.5,20.99,False,False,0,True,West,1
T006402,2026-05-19,Month-to-month,82.41,1699.06,21,2,,3.84,False,False,2,False,Central,1
T006403,2026-05-21,Month-to-month,58.13,1613.01,26,2,9.3,12.52,False,False,0,False,East,0
T006404,2026-05-16,Month-to-month,73.43,1327.19,19,2,7.2,1.85,False,False,1,True,Central,1
T006405,2026-05-19,Month-to-month,54.41,1745.13,31,1,17.5,27.1,False,False,0,False,Central,0
T006406,2026-05-20,One year,90.11,2018.83,23,4,10.163744769199333,13.1,False,False,1,True,West,0
T006407,2026-05-16,Two year,41.12,1044.6,24,0,11.6,9.99,False,False,0,True,North,0
T006408,2026-05-22,Month-to-month,43.93,1110.26,25,0,6.1,11.66,False,False,1,False,East,0
T006409,2026-05-19,One year,60.18,1244.06,22,3,1.5,15.47,False,False,0,False,West,1
T006410,2026-05-25,Month-to-month,83.45,1677.67,20,2,1.0,18.69,False,False,0,False,Central,0
T006411,2026-05-21,Month-to-month,66.6,1562.43,23,1,7.3,23.14,False,False,0,True,North,0
T006412,2026-05-13,One year,55.18,837.09,15,0,16.2,30.21,False,False,0,False,South,0
T006413,2026-05-20,Month-to-month,96.69,3046.64,31,4,15.4,56.21,False,True,0,False,South,1
T006414,2026-05-21,Two year,82.66,2696.99,33,0,5.8,14.31,False,True,1,False,South,0
T006415,2026-05-22,Month-to-month,51.22,896.18,18,3,5.6,6.8,False,False,0,False,West,1
T006416,2026-05-26,Month-to-month,33.73,866.76,28,0,,12.9,False,True,2,False,North,0
T006417,2026-05-21,Month-to-month,59.73,2028.56,33,2,8.9,1.96,False,True,1,False,South,0
T006418,2026-05-19,Month-to-month,46.29,1234.19,26,3,15.8,4.4,False,False,0,False,West,0
T006419,2026-05-18,Two year,41.83,1099.93,24,4,11.9,14.45,False,False,0,True,South,0
T006420,2026-05-20,One year,87.49,1571.51,18,0,10.7,7.88,False,True,0,True,North,1
T006421,2026-05-16,Month-to-month,98.82,2604.93,26,2,9.1,19.04,False,False,1,False,East,0
T006422,2026-05-20,Month-to-month,63.22,1528.72,24,0,1.0,10.58,False,False,1,False,East,0
T006423,2026-05-19,One year,64.83,1961.47,29,0,1.0,13.33,False,False,1,False,Central,0
T006424,2026-05-18,One year,42.8,1376.22,33,3,5.0,9.02,False,False,0,False,West,1
T006425,2026-05-14,Month-to-month,33.1,800.41,24,5,3.2,17.03,False,False,2,False,Central,1
T006426,2026-05-21,Month-to-month,88.87,1601.88,18,2,1.4,7.69,False,False,1,False,North,0
T006427,2026-05-27,Month-to-month,26.88,557.68,20,4,11.9,4.16,False,False,2,False,West,0
T006428,2026-05-22,Month-to-month,46.42,5497.720459302746,18,1,7.1,27.62,True,False,1,False,East,1
T006429,2026-05-13,Month-to-month,45.46,1201.41,26,2,4.6,18.64,False,True,0,False,West,0
T006430,2026-05-20,Month-to-month,77.72,2091.11,29,1,2.9,18.79,True,False,1,False,South,0
T006431,2026-05-19,Month-to-month,59.08,2057.77,37,0,11.0,50.96,False,False,1,False,North,1
T006432,2026-05-25,Month-to-month,47.91,1462.75,29,5,7.8,4.86,False,False,0,False,North,1
T006433,2026-05-20,Month-to-month,105.78,2618.39,27,2,2.1,25.41,True,False,1,True,West,1
T006434,2026-05-26,Two year,113.91,2545.6,22,3,6.2,14.27,False,False,1,True,West,1
T006435,2026-05-17,One year,76.69,1994.93,27,2,15.5,3.41,False,False,0,True,North,1
T006436,2026-05-21,Month-to-month,69.31,6808.228052027577,19,2,12.1,14.77,False,True,0,True,East,1
T006437,2026-05-14,Month-to-month,49.9,937.48,20,1,8.2,20.33,False,True,0,False,West,0
T006438,2026-05-20,Month-to-month,64.45,1370.93,22,1,9.5,5.22,False,True,0,False,East,0
T006439,2026-05-20,Two year,28.85,689.53,23,1,6.2,7.77,True,True,0,True,South,0
T006440,2026-05-18,One year,94.66,2806.95,30,0,45.11332891820594,8.8,False,True,1,False,Central,0
T006441,2026-05-19,Month-to-month,61.05,1765.65,30,0,3.5,5.62,False,False,2,False,East,0
T006442,2026-05-18,Two year,44.37,1435.86,34,0,32.82502911677836,23.62,False,False,1,True,West,0
T006443,2026-05-19,Two year,55.05,1437.64,27,3,10.0,43.33,False,True,0,False,East,0
T006444,2026-05-21,Two year,86.19,1974.81,24,4,13.7,8.08,False,False,1,False,West,0
T006445,2026-05-21,Month-to-month,57.31,1775.34,31,4,9.4,10.64,False,False,0,False,North,0
T006446,2026-05-18,Month-to-month,41.38,1451.59,32,1,11.9,15.12,False,True,1,False,Central,0
T006447,2026-05-16,One year,20.0,397.12,18,1,1.0,29.4,False,True,3,True,South,1
T006448,2026-05-20,Month-to-month,62.66,1519.54,22,2,9.9,23.799922877995844,False,False,2,False,West,1
T006449,2026-05-25,One year,76.27,1591.19,21,2,9.4,14.24,False,False,1,False,Central,1
T006450,2026-05-19,One year,50.29,5492.866042700881,28,5,4.9,7.01,False,False,1,False,East,0
T006451,2026-05-19,Month-to-month,41.18,994.56,24,0,7.7,,False,True,0,False,East,1
T006452,2026-05-24,Month-to-month,31.24,449.38,15,0,13.3,10.67,False,False,4,False,North,1
T006453,2026-05-16,Month-to-month,53.72,1466.11,30,0,9.7,22.18,False,False,1,False,South,0
T006454,2026-05-25,Month-to-month,31.57,431.87,15,3,6.7,15.51,False,False,0,False,East,0
T006455,2026-05-23,One year,31.38,664.04,21,4,15.3,8.4,False,False,1,True,North,1
T006456,2026-05-17,One year,50.63,1509.66,32,2,8.1,9.85,False,False,0,True,North,1
T006457,2026-05-21,Month-to-month,121.51,3150.33,27,3,14.1,17.11,True,True,0,False,Central,1
T006458,2026-05-22,One year,,3026.0,22,0,6.5,5.62,False,False,2,False,South,0
T006459,2026-05-24,Month-to-month,100.33,2215.74,25,3,8.2,23.39,False,True,1,False,South,1
T006460,2026-05-19,One year,84.33,2715.55,30,3,13.9,3.25,False,False,2,False,South,0
T006461,2026-05-14,Month-to-month,20.0,541.43,27,4,4.1,78.24,False,False,0,False,East,0
T006462,2026-05-17,One year,145.29,2851.04,20,1,17.5,39.26,False,True,1,True,East,0
T006463,2026-05-19,One year,76.76,1857.78,25,3,5.0,13.16,False,False,0,False,West,1
T006464,2026-05-20,Month-to-month,32.02,917.68,28,0,10.7,18.22,True,True,0,False,East,1
T006465,2026-05-26,One year,145.59,3879.88,28,3,10.2,9.03,False,True,0,False,North,0
T006466,2026-05-18,Two year,62.05,1719.72,26,0,3.5,10.63,False,False,1,False,East,1
T006467,2026-05-19,Month-to-month,90.03,2066.53,22,3,1.9,16.75,False,False,1,False,North,0
T006468,2026-05-22,One year,55.56,1178.15,22,1,2.9,10.69,False,False,2,False,West,0
T006469,2026-05-20,Two year,82.03,14872.79943793189,24,2,7.2,8.43,False,False,0,False,North,0
