client_id,activity_date,subscription_tier,monthly_fee,days_since_last_login,avg_session_duration_min,support_tickets_last_30d,feature_adoption_count,login_frequency_trend,nps_score,contract_length_months,has_dedicated_manager,industry,country,churned
S003936,2026-05-12,Basic,56.0,18.0,26.0,0,6,stable,,10,True,Education,US,0
S003937,2026-05-19,Basic,69.0,11.0,,0,3,declining,2.0,25,False,Tech,CA,0
S003938,2026-05-15,Premium,235.0,15.0,3.3,1,3,increasing,1.0,21,False,Tech,US,0
S003939,2026-05-15,Basic,41.0,15.0,50.1,1,2,increasing,5.0,11,False,Finance,DE,1
S003940,2026-05-17,Basic,66.0,13.0,20.7,1,3,stable,4.0,5,False,Education,AU,0
S003941,2026-05-17,Basic,96.0,13.0,27.9,2,3,increasing,6.0,25,False,Tech,FR,1
S003942,2026-05-17,Basic,82.0,13.0,162.56116756573812,2,4,increasing,4.0,14,True,Tech,US,0
S003943,2026-05-19,Basic,58.0,11.0,42.0,1,3,declining,10.0,10,False,Tech,DE,1
S003944,2026-05-10,Premium,254.0,20.0,2.1,3,2,declining,10.0,10,False,Retail,US,0
S003945,2026-05-08,Basic,48.0,22.0,41.0,2,3,stable,10.0,6,False,Retail,US,0
S003946,2026-05-13,Enterprise,536.0,,40.1,2,2,increasing,9.0,26,False,Healthcare,FR,0
S003947,2026-05-20,Basic,57.0,10.0,25.1,2,4,declining,9.0,34,False,Tech,CA,0
S003948,2026-05-16,Basic,35.0,14.0,30.0,3,7,declining,0.0,28,False,Retail,US,0
S003949,2026-05-19,Enterprise,864.0,11.0,20.6,3,5,stable,9.0,8,False,Finance,Other,0
S003950,2026-05-20,Basic,97.0,10.0,4.8,1,9,declining,3.0,31,True,Tech,US,0
S003951,2026-05-20,Basic,73.0,,32.0,3,5,increasing,2.0,18,False,Tech,AU,1
S003952,2026-05-12,Enterprise,809.0,18.0,28.0,1,4,stable,6.0,9,False,Finance,FR,0
S003953,2026-05-20,Enterprise,616.0,58.13557716711014,28.2,2,2,increasing,5.0,16,True,Tech,AU,0
S003954,2026-05-14,Premium,238.0,16.0,30.8,3,3,declining,7.0,24,False,Education,CA,0
S003955,2026-05-16,Basic,52.0,14.0,17.7,1,7,stable,9.0,24,False,Finance,Other,1
S003956,2026-05-13,Premium,199.0,17.0,42.9,0,3,increasing,,19,False,Finance,DE,1
S003957,2026-05-17,Enterprise,911.0,13.0,25.1,2,7,increasing,9.0,17,True,Healthcare,US,0
S003958,2026-05-15,Enterprise,317.0,15.0,31.5,1,3,increasing,7.0,20,False,Healthcare,US,0
S003959,2026-05-12,Basic,76.0,18.0,21.7,0,5,increasing,7.0,27,False,Tech,FR,0
S003960,2026-05-16,Basic,95.0,,37.6,1,2,stable,7.0,9,False,Healthcare,US,0
S003961,2026-05-14,Basic,87.0,16.0,26.2,0,5,increasing,5.0,11,True,Tech,Other,0
S003962,2026-05-21,Basic,86.0,9.0,24.0,1,1,declining,,26,True,Finance,US,0
S003963,2026-05-17,Premium,286.0,,39.5,0,4,stable,6.0,26,False,Retail,AU,0
S003964,2026-05-16,Basic,43.0,14.0,4.3,2,2,declining,2.0,23,False,Healthcare,UK,1
S003965,2026-05-12,Basic,45.0,,72.43114960883372,0,5,declining,7.0,28,True,Finance,CA,0
S003966,2026-05-16,Basic,39.0,14.0,17.6,3,4,stable,0.0,33,True,Tech,Other,0
S003967,2026-05-16,Basic,75.0,14.0,130.49113865541807,0,1,increasing,9.0,14,False,Finance,US,0
S003968,2026-05-06,Basic,33.0,24.0,,0,5,stable,2.0,22,False,Tech,DE,0
S003969,2026-05-10,Basic,58.0,20.0,24.9,1,3,declining,9.0,32,False,Manufacturing,US,0
S003970,2026-05-11,Basic,69.0,19.0,16.4,1,6,declining,3.0,25,False,Finance,CA,1
S003971,2026-05-18,Enterprise,478.0,12.0,24.7,1,1,stable,8.0,7,False,Manufacturing,CA,0
S003972,2026-05-10,Basic,63.0,20.0,28.9,0,4,stable,4.0,13,False,Finance,US,0
S003973,2026-05-18,Premium,128.0,12.0,22.9,3,6,stable,7.0,22,False,Manufacturing,US,0
S003974,2026-05-12,Basic,36.0,18.0,38.3,1,1,declining,0.0,7,False,Tech,US,0
S003975,2026-05-16,Basic,98.0,14.0,32.3,1,3,declining,8.0,28,False,Tech,US,1
S003976,2026-05-13,Basic,61.0,17.0,25.2,3,4,stable,7.0,35,True,Tech,CA,0
S003977,2026-05-16,Basic,70.0,14.0,1.0,3,4,declining,9.0,21,False,Tech,US,0
S003978,2026-05-17,Basic,68.0,13.0,,0,2,declining,1.0,22,True,Manufacturing,Other,1
S003979,2026-05-11,Basic,54.0,19.0,32.6,2,4,declining,5.0,25,False,Retail,Other,1
S003980,2026-05-13,Premium,280.0,17.0,136.98324150682777,1,0,stable,3.0,18,False,Healthcare,AU,1
S003981,2026-05-14,Basic,55.0,16.0,28.6,0,6,stable,,26,False,Finance,UK,0
S003982,2026-05-08,Basic,57.0,22.0,22.3,2,5,stable,3.0,36,False,Healthcare,US,1
S003983,2026-05-12,Premium,161.0,18.0,27.8,1,6,stable,7.0,12,True,Healthcare,CA,0
S003984,2026-05-13,Basic,51.0,17.0,41.8,3,2,stable,6.0,10,False,Manufacturing,DE,1
S003985,2026-05-21,Basic,77.0,9.0,34.4,3,3,stable,5.0,18,True,Healthcare,Other,1
S003986,2026-05-20,Basic,75.0,10.0,9.5,2,6,increasing,8.0,26,True,Retail,US,0
S003987,2026-05-15,Basic,31.0,15.0,5.1,1,6,stable,0.0,28,True,Tech,US,0
S003988,2026-05-21,Basic,76.0,9.0,30.3,0,4,stable,3.0,9,False,Education,Other,1
S003989,2026-05-18,Enterprise,776.0,12.0,39.0,2,8,stable,7.0,35,True,Tech,CA,0
S003990,2026-05-19,Enterprise,977.0,11.0,5.1,0,7,increasing,9.0,16,False,Finance,US,0
S003991,2026-05-12,Enterprise,692.0,18.0,22.5,3,5,stable,6.0,18,False,Manufacturing,FR,0
S003992,2026-05-20,Basic,30.0,10.0,53.5,2,3,declining,3.0,14,False,Tech,US,0
S003993,2026-05-12,Basic,41.0,18.0,21.8,1,6,increasing,6.0,2,True,Tech,UK,0
S003994,2026-05-11,Basic,95.0,19.0,55.3,0,3,declining,8.0,28,True,Finance,US,0
S003995,2026-05-12,Basic,88.0,18.0,15.1,2,4,increasing,2.0,17,False,Finance,US,0
S003996,2026-05-16,Basic,81.0,14.0,17.2,2,3,increasing,1.0,17,True,Education,US,1
S003997,2026-05-14,Basic,71.0,16.0,16.6,1,6,stable,9.0,19,False,Manufacturing,US,0
S003998,2026-05-14,Basic,43.0,16.0,9.6,2,5,declining,3.0,13,False,Finance,UK,0
S003999,2026-05-20,Basic,370.62344639427744,10.0,4.7,1,5,declining,10.0,5,False,Education,US,0
S004000,2026-05-09,Basic,68.0,21.0,,3,2,increasing,6.0,11,False,Healthcare,UK,1
S004001,2026-05-20,Premium,228.0,10.0,26.7,0,2,increasing,,20,False,Manufacturing,UK,0
S004002,2026-05-19,Basic,70.0,11.0,74.64543078656611,4,2,declining,5.0,31,False,Tech,DE,1
S004003,2026-05-12,Enterprise,342.0,18.0,19.3,0,3,increasing,1.0,16,True,Finance,DE,0
S004004,2026-05-18,Basic,37.0,12.0,42.4,2,6,increasing,3.0,8,True,Tech,US,0
S004005,2026-05-13,Premium,232.0,17.0,36.7,2,7,declining,0.0,10,False,Tech,US,0
S004006,2026-05-18,Basic,42.0,12.0,21.9,1,4,increasing,2.0,17,False,Retail,CA,0
S004007,2026-05-18,Basic,34.0,12.0,30.2,0,5,stable,7.0,33,False,Tech,AU,0
S004008,2026-05-11,Basic,95.0,19.0,5.4,2,3,declining,5.0,16,False,Finance,Other,0
S004009,2026-05-15,Basic,85.0,15.0,28.2,2,5,stable,10.0,10,False,Healthcare,Other,1
S004010,2026-05-16,Premium,285.0,14.0,24.3,2,3,stable,1.0,17,True,Tech,DE,0
S004011,2026-05-12,Basic,54.0,,20.5,5,5,stable,1.0,33,False,Finance,AU,1
S004012,2026-05-14,Basic,42.0,16.0,25.4,1,6,stable,4.0,25,False,Healthcare,US,1
S004013,2026-05-16,Enterprise,797.0,14.0,23.5,2,3,declining,9.0,26,False,Manufacturing,FR,0
S004014,2026-05-16,Basic,84.0,14.0,9.2,0,2,stable,0.0,32,False,Tech,Other,0
S004015,2026-05-15,Premium,144.0,15.0,45.2,1,3,declining,5.0,1,False,Education,FR,0
S004016,2026-05-18,Premium,220.0,12.0,36.4,0,7,declining,4.0,6,False,Manufacturing,US,0
S004017,2026-05-14,Basic,30.0,16.0,20.3,2,10,stable,,9,False,Healthcare,US,1
S004018,2026-05-19,Basic,73.0,11.0,3.9,2,1,increasing,10.0,26,False,Finance,US,0
S004019,2026-05-16,Basic,63.0,14.0,1.0,1,6,declining,5.0,8,False,Retail,US,0
S004020,2026-05-17,Premium,229.0,13.0,49.1,2,6,increasing,5.0,6,True,Retail,CA,0
S004021,2026-05-18,Basic,51.0,12.0,22.9,1,4,increasing,3.0,16,False,Tech,DE,0
S004022,2026-05-06,Basic,33.0,24.0,34.2,5,7,stable,6.0,1,False,Education,US,1
S004023,2026-05-16,Basic,90.0,14.0,13.6,1,3,declining,1.0,32,False,Manufacturing,DE,0
S004024,2026-05-13,Enterprise,633.0,17.0,21.3,1,5,stable,5.0,1,False,Finance,US,0
S004025,2026-05-14,Premium,288.0,16.0,21.9,1,4,stable,0.0,6,False,Retail,UK,1
S004026,2026-05-12,Enterprise,742.0,18.0,27.9,1,2,increasing,2.0,33,True,Finance,US,0
S004027,2026-05-14,Premium,168.0,16.0,26.1,0,4,stable,1.0,36,True,Retail,UK,0
S004028,2026-05-14,Premium,269.0,16.0,13.9,2,1,increasing,1.0,31,False,Manufacturing,FR,0
S004029,2026-05-17,Basic,33.0,13.0,13.8,2,3,increasing,0.0,18,False,Tech,FR,1
S004030,2026-05-21,Enterprise,451.0,9.0,24.0,0,1,stable,3.0,12,False,Tech,FR,0
S004031,2026-05-17,Premium,255.0,13.0,3.9,1,5,increasing,3.0,34,False,Tech,US,0
S004032,2026-05-12,Basic,30.0,18.0,15.1,3,5,declining,5.0,24,False,Manufacturing,DE,1
S004033,2026-05-12,Premium,278.0,18.0,23.2,0,5,stable,4.0,2,False,Finance,US,0
S004034,2026-05-13,Premium,101.0,17.0,29.8,4,1,stable,7.0,6,False,Manufacturing,UK,1
S004035,2026-05-11,Basic,93.0,19.0,43.0,1,4,stable,7.0,33,False,Finance,UK,0
S004036,2026-05-17,Basic,62.0,13.0,19.3,3,2,stable,7.0,28,False,Tech,DE,0
S004037,2026-05-16,Basic,94.0,14.0,25.4,0,5,stable,10.0,3,False,Manufacturing,AU,1
S004038,2026-05-09,Premium,294.0,21.0,2.6,1,5,stable,5.0,36,False,Healthcare,US,0
S004039,2026-05-19,Basic,65.0,11.0,,3,4,stable,5.0,21,False,Finance,CA,1
S004040,2026-05-18,Premium,186.0,12.0,14.1,2,3,stable,,35,False,Tech,US,0
S004041,2026-05-19,Basic,49.0,11.0,21.3,1,2,declining,5.0,35,True,Tech,UK,1
S004042,2026-05-16,Premium,138.0,14.0,30.7,1,4,stable,2.0,23,True,Tech,CA,0
S004043,2026-05-17,Basic,80.0,13.0,31.2,5,7,stable,10.0,2,True,Finance,FR,0
S004044,2026-05-18,Enterprise,342.0,12.0,7.6,1,4,stable,8.0,17,True,Healthcare,CA,0
S004045,2026-05-14,Basic,57.0,16.0,34.6,1,6,increasing,4.0,33,False,Tech,CA,0
S004046,2026-05-15,Basic,32.0,15.0,24.5,2,5,declining,9.0,14,False,Tech,US,0
S004047,2026-05-18,Basic,56.0,12.0,40.2,4,7,declining,9.0,12,False,Tech,Other,0
S004048,2026-05-13,Basic,84.0,17.0,42.5,3,3,increasing,6.0,10,True,Finance,Other,0
S004049,2026-05-16,Basic,77.0,14.0,44.3,3,6,stable,3.0,25,False,Education,US,1
S004050,2026-05-16,Premium,260.0,14.0,7.9,1,6,declining,1.0,4,True,Finance,US,0
S004051,2026-05-16,Enterprise,818.0,14.0,29.8,1,2,stable,1.0,16,False,Tech,US,0
S004052,2026-05-18,Premium,253.0,12.0,6.1,1,9,stable,,8,False,Healthcare,CA,0
S004053,2026-05-15,Premium,128.0,15.0,40.6,1,7,declining,1.0,32,False,Manufacturing,Other,1
S004054,2026-05-12,Basic,92.0,18.0,42.3,1,7,stable,6.0,21,True,Retail,CA,0
S004055,2026-05-12,Premium,220.0,18.0,36.7,1,6,declining,5.0,10,False,Manufacturing,US,1
S004056,2026-05-17,Premium,240.0,,19.9,3,6,declining,7.0,10,True,Education,US,0
S004057,2026-05-20,Basic,38.0,10.0,31.5,0,10,increasing,0.0,27,False,Healthcare,UK,0
S004058,2026-05-16,Enterprise,848.0,14.0,18.4,2,3,declining,7.0,27,False,Education,US,1
S004059,2026-05-14,Basic,65.0,16.0,25.2,0,7,declining,1.0,32,True,Tech,US,1
S004060,2026-05-10,Premium,234.0,20.0,23.9,2,7,stable,5.0,28,False,Manufacturing,US,0
S004061,2026-05-13,Enterprise,588.0,17.0,1.0,3,1,declining,4.0,6,False,Manufacturing,US,1
S004062,2026-05-13,Premium,,17.0,15.3,2,2,increasing,5.0,18,False,Manufacturing,US,0
S004063,2026-05-15,Basic,61.0,15.0,52.3,2,4,stable,0.0,1,True,Finance,FR,0
S004064,2026-05-16,Premium,261.0,14.0,24.0,1,7,stable,3.0,33,True,Retail,US,0
S004065,2026-05-13,Basic,93.0,17.0,26.9,2,6,stable,4.0,28,False,Tech,US,1
S004066,2026-05-20,Premium,211.0,10.0,24.9,0,5,declining,6.0,30,False,Healthcare,UK,0
S004067,2026-05-16,Basic,44.0,14.0,20.1,1,1,stable,2.0,27,False,Finance,Other,1
S004068,2026-05-14,Premium,244.0,16.0,25.4,2,2,declining,5.0,3,False,Healthcare,FR,0
S004069,2026-05-15,Enterprise,926.0,15.0,20.1,1,4,increasing,5.0,25,False,Healthcare,DE,0
S004070,2026-05-16,Basic,53.0,14.0,1.0,3,0,stable,3.0,29,False,Tech,FR,1
S004071,2026-05-15,Basic,60.0,15.0,34.4,1,3,increasing,0.0,23,False,Tech,DE,0
S004072,2026-05-18,Premium,270.0,12.0,44.4,0,2,increasing,2.0,30,False,Tech,DE,0
S004073,2026-05-11,Basic,40.0,19.0,11.0,1,6,declining,4.0,22,False,Healthcare,UK,0
S004074,2026-05-18,Basic,96.0,12.0,20.0,0,3,stable,6.0,13,False,Healthcare,UK,0
S004075,2026-05-14,Basic,33.0,16.0,43.0,0,8,increasing,1.0,15,False,Retail,UK,0
S004076,2026-05-18,Basic,39.0,12.0,15.7,1,3,stable,4.0,18,True,Tech,US,0
S004077,2026-05-14,Premium,126.0,16.0,29.7,2,4,stable,3.0,11,True,Retail,US,1
S004078,2026-05-12,Premium,110.0,18.0,76.9,3,4,declining,2.0,3,True,Healthcare,US,1
S004079,2026-05-10,Basic,83.0,20.0,32.6,3,3,increasing,7.0,18,True,Tech,US,0
S004080,2026-05-12,Basic,80.0,18.0,25.8,1,2,increasing,8.0,10,True,Tech,UK,1
S004081,2026-05-14,Basic,59.0,16.0,35.6,0,5,stable,6.0,19,False,Finance,UK,1
S004082,2026-05-13,Basic,60.0,17.0,34.3,2,6,stable,5.0,35,False,Finance,US,0
S004083,2026-05-09,Premium,180.0,21.0,17.1,0,6,stable,,25,False,Tech,US,0
S004084,2026-05-18,Basic,84.0,12.0,4.2,0,4,increasing,6.0,34,True,Tech,US,0
S004085,2026-05-15,Premium,140.0,15.0,32.1,0,1,stable,8.0,30,False,Tech,DE,0
S004086,2026-05-13,Enterprise,506.0,17.0,33.9,2,4,increasing,6.0,25,False,Tech,US,0
S004087,2026-05-19,Premium,213.0,11.0,21.4,0,5,stable,9.0,6,False,Tech,US,0
S004088,2026-05-13,Premium,212.0,17.0,44.7,1,5,declining,6.0,1,False,Retail,US,1
S004089,2026-05-18,Basic,46.0,12.0,42.3,1,2,increasing,5.0,6,False,Finance,UK,0
S004090,2026-05-12,Basic,77.0,18.0,34.3,2,3,increasing,0.0,1,False,Finance,US,1
S004091,2026-05-19,Basic,57.0,11.0,21.7,1,3,stable,2.0,18,False,Healthcare,UK,0
S004092,2026-05-13,Premium,274.0,17.0,1.0,0,6,increasing,3.0,22,True,Finance,UK,0
S004093,2026-05-12,Premium,190.0,18.0,22.9,2,3,stable,5.0,20,False,Tech,Other,0
S004094,2026-05-13,Basic,35.0,17.0,3.0,0,4,stable,8.0,9,True,Tech,DE,0
S004095,2026-05-20,Basic,90.0,10.0,1.0,1,4,declining,5.0,16,False,Tech,US,0
S004096,2026-05-16,Basic,89.0,14.0,32.8,0,3,increasing,8.0,24,False,Healthcare,US,0
S004097,2026-05-20,Premium,241.0,,39.1,0,4,declining,9.0,11,False,Finance,FR,0
S004098,2026-05-16,Premium,212.0,14.0,1.6,1,5,stable,0.0,4,True,Finance,US,0
S004099,2026-05-10,Premium,124.0,20.0,21.9,0,6,declining,6.0,6,False,Healthcare,Other,0
S004100,2026-05-19,Enterprise,951.0,,24.8,2,3,stable,8.0,36,False,Education,UK,0
S004101,2026-05-12,Basic,33.0,18.0,21.5,1,4,increasing,10.0,8,True,Tech,US,0
S004102,2026-05-24,Premium,247.0,6.0,8.5,1,4,declining,2.0,5,False,Finance,US,0
S004103,2026-05-16,Premium,139.0,14.0,41.0,1,3,stable,7.0,31,False,Finance,AU,1
S004104,2026-05-08,Basic,48.0,22.0,8.8,1,5,stable,9.0,13,False,Retail,Other,0
S004105,2026-05-11,Enterprise,563.0,19.0,1.6,2,7,stable,5.0,35,True,Retail,CA,0
S004106,2026-05-21,Basic,77.0,9.0,8.5,1,8,increasing,4.0,4,False,Retail,US,0
S004107,2026-05-15,Premium,216.0,15.0,30.8,0,8,increasing,3.0,2,False,Tech,FR,1
S004108,2026-05-16,Premium,133.0,14.0,21.8,0,2,declining,3.0,14,True,Finance,US,0
S004109,2026-05-13,Enterprise,913.0,17.0,15.8,1,3,stable,6.0,33,False,Retail,US,0
S004110,2026-05-10,Premium,141.0,20.0,,0,3,stable,3.0,13,False,Finance,DE,1
S004111,2026-05-19,Basic,45.0,11.0,29.0,2,3,increasing,10.0,27,False,Education,Other,0
S004112,2026-05-10,Premium,146.0,20.0,1.0,1,7,declining,7.0,24,True,Finance,US,0
S004113,2026-05-18,Premium,190.0,12.0,31.2,0,3,declining,5.0,3,False,Finance,UK,0
S004114,2026-05-21,Premium,102.0,9.0,39.2,2,2,increasing,7.0,31,False,Finance,US,1
S004115,2026-05-09,Premium,286.0,21.0,23.5,4,4,stable,4.0,5,False,Finance,US,1
S004116,2026-05-16,Basic,93.0,14.0,22.2,1,5,declining,6.0,30,False,Manufacturing,US,0
S004117,2026-05-14,Premium,167.0,16.0,47.7,1,2,declining,5.0,5,False,Tech,CA,0
S004118,2026-05-16,Enterprise,797.0,14.0,16.5,1,5,stable,10.0,27,True,Healthcare,US,0
S004119,2026-05-10,Basic,78.0,20.0,23.0,2,9,stable,2.0,33,False,Healthcare,DE,1
S004120,2026-05-22,Basic,60.0,8.0,29.0,4,3,increasing,3.0,36,True,Manufacturing,US,0
S004121,2026-05-09,Enterprise,751.0,21.0,25.6,3,4,stable,7.0,25,True,Healthcare,UK,1
S004122,2026-05-17,Premium,111.0,13.0,21.7,3,3,declining,6.0,2,False,Education,US,1
S004123,2026-05-16,Enterprise,748.0,14.0,26.1,1,3,increasing,2.0,2,False,Manufacturing,US,0
S004124,2026-05-20,Basic,38.0,10.0,43.8,0,2,increasing,4.0,29,False,Tech,UK,0
S004125,2026-05-17,Enterprise,736.0,13.0,34.7,2,4,declining,,17,False,Manufacturing,DE,0
S004126,2026-05-19,Basic,85.0,11.0,24.1,2,3,declining,6.0,5,False,Education,Other,1
S004127,2026-05-18,Premium,146.0,12.0,14.6,1,5,increasing,10.0,10,True,Tech,US,0
S004128,2026-05-12,Basic,68.0,18.0,16.2,3,4,increasing,1.0,22,False,Healthcare,UK,1
S004129,2026-05-07,Premium,128.0,23.0,36.4,1,3,stable,3.0,4,False,Tech,AU,1
S004130,2026-05-20,Enterprise,821.0,,5.9,0,4,declining,10.0,30,False,Healthcare,US,0
S004131,2026-05-17,Premium,160.0,13.0,53.8,4,9,increasing,7.0,29,True,Tech,CA,0
S004132,2026-05-11,Premium,217.0,19.0,24.6,2,4,increasing,9.0,24,False,Retail,Other,0
S004133,2026-05-13,Basic,54.0,17.0,8.5,3,6,declining,3.0,20,True,Finance,CA,1
S004134,2026-05-12,Premium,298.0,18.0,27.2,2,7,stable,10.0,5,False,Healthcare,UK,0
S004135,2026-05-15,Premium,191.0,15.0,15.4,3,1,stable,4.0,15,True,Tech,FR,0
S004136,2026-05-13,Basic,51.0,,20.0,2,6,stable,8.0,7,True,Healthcare,UK,0
S004137,2026-05-11,Premium,103.0,19.0,6.9,2,4,stable,4.0,21,False,Finance,UK,1
S004138,2026-05-18,Enterprise,408.0,12.0,22.1,2,3,stable,7.0,32,False,Healthcare,Other,0
S004139,2026-05-06,Premium,218.0,24.0,1.0,3,1,increasing,9.0,32,True,Tech,US,1
S004140,2026-05-12,Premium,272.0,18.0,17.8,0,3,increasing,0.0,33,True,Tech,FR,0
S004141,2026-05-16,Basic,74.0,14.0,15.1,0,3,increasing,10.0,13,False,Finance,UK,0
S004142,2026-05-17,Premium,296.0,13.0,19.0,2,0,increasing,4.0,27,False,Education,US,1
S004143,2026-05-13,Basic,84.0,17.0,15.8,1,4,increasing,5.0,17,True,Tech,DE,0
S004144,2026-05-19,Basic,46.0,11.0,25.4,4,4,declining,0.0,11,False,Healthcare,FR,1
S004145,2026-05-15,Basic,64.0,15.0,35.7,4,4,increasing,0.0,28,False,Tech,UK,0
S004146,2026-05-13,Basic,30.0,17.0,29.3,1,3,declining,10.0,10,False,Retail,CA,1
S004147,2026-05-20,Basic,57.0,10.0,40.6,1,5,declining,10.0,24,False,Tech,US,0
S004148,2026-05-18,Premium,218.0,12.0,19.0,2,3,stable,6.0,3,False,Finance,AU,0
S004149,2026-05-20,Basic,64.0,10.0,28.9,1,4,increasing,6.0,22,False,Finance,DE,0
S004150,2026-05-17,Basic,57.0,13.0,29.4,0,5,declining,0.0,17,False,Tech,CA,1
S004151,2026-05-20,Basic,,10.0,38.8,2,6,stable,7.0,3,False,Tech,US,0
S004152,2026-05-16,Premium,122.0,,16.2,1,7,stable,6.0,15,True,Finance,US,1
S004153,2026-05-22,Basic,94.0,8.0,34.5,1,1,increasing,10.0,33,False,Finance,AU,0
S004154,2026-05-17,Basic,33.0,13.0,14.7,2,5,declining,7.0,9,False,Education,US,1
S004155,2026-05-13,Premium,178.0,17.0,18.2,2,4,declining,9.0,15,False,Finance,US,0
S004156,2026-05-16,Basic,84.0,,20.7,2,6,increasing,10.0,24,True,Manufacturing,FR,0
S004157,2026-05-15,Enterprise,748.0,15.0,30.4,1,4,increasing,,5,False,Finance,FR,0
S004158,2026-05-14,Basic,86.0,16.0,12.0,3,2,declining,7.0,8,False,Tech,CA,1
S004159,2026-05-15,Basic,32.0,15.0,13.6,1,6,declining,9.0,12,False,Tech,FR,1
S004160,2026-05-10,Basic,43.0,20.0,17.3,2,2,stable,8.0,4,False,Finance,Other,0
S004161,2026-05-16,Premium,108.0,14.0,25.6,1,4,increasing,1.0,17,False,Tech,UK,0
S004162,2026-05-20,Basic,84.0,10.0,13.8,2,6,increasing,8.0,16,True,Manufacturing,DE,0
S004163,2026-05-16,Enterprise,522.0,14.0,28.2,1,6,stable,5.0,7,False,Healthcare,CA,0
S004164,2026-05-19,Basic,54.0,11.0,20.7,0,6,increasing,7.0,27,False,Healthcare,DE,0
S004165,2026-05-22,Premium,278.0,8.0,32.9,3,3,increasing,6.0,21,False,Finance,US,0
S004166,2026-05-17,Basic,58.0,13.0,25.8,2,2,increasing,1.0,7,False,Finance,US,1
S004167,2026-05-19,Basic,73.0,11.0,46.0,2,4,stable,6.0,10,False,Healthcare,UK,1
S004168,2026-05-14,Basic,94.0,16.0,26.5,0,5,stable,3.0,22,False,Tech,FR,1
S004169,2026-05-16,Premium,199.0,14.0,10.4,2,4,declining,8.0,11,False,Tech,UK,0
S004170,2026-05-17,Basic,91.0,13.0,22.4,1,4,increasing,8.0,4,False,Tech,FR,0
S004171,2026-05-18,Enterprise,531.0,12.0,25.3,1,5,declining,9.0,28,False,Tech,CA,0
S004172,2026-05-15,Premium,219.0,15.0,14.1,2,7,stable,9.0,10,False,Healthcare,US,1
S004173,2026-05-11,Enterprise,848.0,19.0,43.2,1,6,declining,9.0,24,False,Tech,DE,0
S004174,2026-05-18,Basic,63.0,12.0,21.3,1,6,increasing,1.0,31,False,Tech,UK,1
S004175,2026-05-17,Premium,487.822714295068,13.0,17.3,3,3,increasing,6.0,3,True,Manufacturing,US,0
S004176,2026-05-13,Premium,147.0,17.0,27.2,2,2,stable,0.0,6,True,Education,UK,0
S004177,2026-05-21,Premium,278.0,9.0,14.1,3,8,increasing,3.0,10,False,Finance,UK,1
S004178,2026-05-20,Enterprise,439.0,10.0,,1,6,increasing,9.0,24,True,Finance,CA,0
S004179,2026-05-16,Premium,214.0,14.0,,2,2,stable,7.0,1,False,Retail,UK,1
S004180,2026-05-20,Enterprise,861.0,34.98654861719412,26.6,0,3,stable,2.0,1,False,Tech,US,0
S004181,2026-05-14,Premium,170.0,16.0,32.1,1,6,stable,,30,False,Finance,UK,0
S004182,2026-05-19,Basic,35.0,11.0,19.0,1,2,increasing,5.0,20,False,Tech,CA,1
S004183,2026-05-15,Premium,187.0,15.0,7.0,1,5,declining,8.0,5,False,Finance,UK,0
S004184,2026-05-14,Basic,93.0,16.0,21.1,0,7,stable,10.0,9,False,Education,US,0
S004185,2026-05-15,Enterprise,798.0,15.0,19.0,1,5,stable,5.0,20,True,Retail,Other,0
S004186,2026-05-16,Premium,159.0,14.0,1.0,4,3,increasing,8.0,9,True,Education,US,0
S004187,2026-05-21,Basic,97.0,9.0,12.3,1,3,increasing,5.0,5,False,Retail,US,0
S004188,2026-05-17,Basic,35.0,98.92711595862876,10.2,1,2,stable,1.0,19,True,Healthcare,US,0
S004189,2026-05-12,Basic,38.0,18.0,12.4,1,7,increasing,7.0,3,False,Retail,FR,1
S004190,2026-05-15,Basic,89.0,15.0,41.0,1,6,increasing,10.0,36,False,Healthcare,CA,0
S004191,2026-05-18,Basic,36.0,12.0,31.1,0,3,declining,9.0,27,False,Finance,US,1
S004192,2026-05-14,Premium,269.0,16.0,118.92197796294514,0,3,stable,2.0,9,False,Tech,FR,0
S004193,2026-05-20,Premium,165.0,10.0,31.1,3,5,declining,9.0,35,False,Finance,FR,1
S004194,2026-05-13,Premium,1333.124832448779,17.0,38.0,2,4,declining,9.0,20,False,Tech,AU,0
S004195,2026-05-12,Basic,49.0,18.0,25.3,3,2,increasing,2.0,10,False,Finance,AU,1
S004196,2026-05-18,Premium,149.0,12.0,43.2,1,1,stable,0.0,14,False,Tech,FR,1
S004197,2026-05-22,Basic,64.0,,10.2,1,5,stable,9.0,28,False,Healthcare,US,0
S004198,2026-05-04,Enterprise,949.0,26.0,24.2,6,4,declining,2.0,26,False,Tech,US,0
S004199,2026-05-12,Basic,70.0,18.0,12.7,0,2,declining,0.0,14,False,Tech,Other,1
S004200,2026-05-18,Basic,96.0,12.0,39.9,2,6,increasing,1.0,34,False,Finance,UK,1
S004201,2026-05-14,Basic,45.0,16.0,30.0,3,4,stable,10.0,3,True,Tech,UK,1
S004202,2026-05-15,Premium,184.0,15.0,39.2,3,4,stable,6.0,16,True,Education,AU,0
S004203,2026-05-14,Basic,45.0,16.0,8.2,2,5,stable,4.0,10,False,Finance,AU,1
S004204,2026-05-22,Premium,295.0,8.0,17.8,1,7,increasing,6.0,33,False,Finance,FR,0
